연도,시도,시군구,계약종별, 1월 , 2월 , 3월 , 4월 , 5월 , 6월 , 7월 , 8월 , 9월 , 10월 , 11월 , 12월 
2020,서울특별시,금천구,일반용,90744532 ,86399190 ,78403566 ,70406232 ,70171305 ,81467768 ,88089787 ,94015461 ,84721357 ,69726482 ,72898482 ,88045378 
2020,서울특별시,금천구,합 계,144928125 ,139384770 ,127593100 ,117526393 ,113563606 ,129503851 ,139609432 ,151524651 ,143088059 ,114225429 ,120546142 ,141122741 
2020,부산광역시,중구,주택용,5395881 ,5464873 ,5047469 ,5064422 ,4643697 ,4667588 ,4797704 ,5930790 ,6607410 ,4589766 ,4707482 ,5129776 
2020,부산광역시,중구,일반용,26250566 ,25413545 ,21603371 ,20174522 ,19821016 ,22401460 ,24681330 ,28746516 ,27621209 ,20890751 ,20119374 ,22159373 
2020,부산광역시,중구,합 계,34018811 ,33208111 ,28615863 ,26910059 ,25901973 ,28337780 ,30844215 ,36123559 ,35677895 ,26717048 ,26257639 ,29104800 
2020,부산광역시,서구,주택용,13646228 ,13857045 ,12843181 ,12963973 ,11958063 ,11861203 ,12190250 ,14906810 ,16581044 ,11798680 ,12390177 ,13210801 
2020,부산광역시,서구,일반용,20903807 ,20043748 ,18074506 ,17014101 ,16628137 ,18772519 ,20204793 ,23205770 ,21978144 ,17176162 ,17283523 ,19313153 
2020,부산광역시,서구,합 계,52346562 ,49910756 ,46396294 ,43844128 ,42627225 ,46117022 ,50835387 ,57389647 ,57101298 ,46373580 ,46451747 ,50321760 
2020,부산광역시,동구,주택용,11435099 ,11550866 ,10765067 ,10918159 ,10075268 ,10153786 ,10385257 ,12919530 ,14200864 ,9899089 ,10267511 ,10994553 
2020,부산광역시,동구,일반용,26216484 ,25339925 ,22508327 ,20674443 ,19892779 ,22740154 ,24654989 ,27797041 ,26771347 ,20112189 ,20432149 ,23500639 
2020,부산광역시,동구,합 계,47257387 ,46365403 ,41827409 ,39897386 ,37471691 ,40390955 ,43119654 ,48924087 ,49081725 ,37701021 ,38573108 ,43491091 
2020,부산광역시,영도구,주택용,14081221 ,14291520 ,13147729 ,13385109 ,12303964 ,12143270 ,12149051 ,14835484 ,16189233 ,11852829 ,12323696 ,13203546 
2020,부산광역시,영도구,일반용,14089019 ,13699679 ,11844289 ,11434074 ,10752897 ,11860792 ,12613210 ,14541636 ,14379853 ,11116907 ,11505171 ,12617186 
2020,부산광역시,영도구,합 계,42021164 ,41878905 ,37506432 ,36372627 ,33172963 ,34943077 ,37048757 ,41566630 ,41761433 ,32827431 ,34559308 ,39248728 
2020,부산광역시,부산진구,주택용,47092160 ,47424879 ,44409063 ,44977362 ,41748453 ,42828827 ,44023587 ,55050914 ,58360121 ,41952902 ,43347411 ,46318973 
2020,부산광역시,부산진구,일반용,73299741 ,70311761 ,60013171 ,56454871 ,56370256 ,64991544 ,70417293 ,80672892 ,75941798 ,57448208 ,56041440 ,62815689 
2020,부산광역시,부산진구,합 계,152925182 ,148111123 ,133467985 ,127980495 ,123663153 ,134749299 ,143187143 ,166875899 ,162318014 ,124838189 ,126282918 ,140765678 
2020,부산광역시,동래구,주택용,33501426 ,33979351 ,31727853 ,32327913 ,29999643 ,30381972 ,30848536 ,37968136 ,43363303 ,30026755 ,30616397 ,32331932 
2020,부산광역시,동래구,일반용,37737838 ,36350744 ,30591944 ,29167470 ,28860727 ,33320085 ,35939317 ,41075250 ,39728273 ,29477905 ,29996615 ,32917307 
2020,부산광역시,동래구,합 계,84577978 ,83297656 ,74096337 ,72443951 ,69111380 ,74147528 ,77839241 ,90211689 ,93784396 ,69510040 ,71489792 ,77698616 
2020,부산광역시,남구,주택용,35391464 ,35574987 ,33224656 ,33955372 ,31597149 ,31929174 ,32821338 ,41079638 ,44846114 ,31677315 ,32001705 ,33803904 
2020,부산광역시,남구,일반용,35864136 ,34754637 ,30644225 ,29399307 ,28753121 ,32578348 ,34658584 ,39228149 ,37796372 ,29092990 ,29586784 ,33325175 
2020,부산광역시,남구,합 계,122507822 ,120764951 ,115251837 ,111007860 ,108469248 ,111416192 ,116600003 ,133383433 ,134681151 ,111243349 ,112731710 ,120562553 
2020,부산광역시,북구,주택용,34705545 ,34864733 ,32500430 ,33297641 ,30772486 ,31361889 ,31635047 ,39974618 ,40319345 ,30421500 ,31991186 ,33619734 
2020,부산광역시,북구,일반용,31001937 ,30129727 ,25122143 ,24052958 ,23042524 ,26474343 ,28188677 ,32354199 ,31071692 ,23156225 ,23949715 ,26398266 
2020,부산광역시,북구,합 계,79688728 ,78751133 ,69739939 ,69063630 ,64899306 ,69890440 ,72616000 ,85393047 ,84095156 ,64810131 ,67995263 ,73471300 
2020,부산광역시,해운대구,주택용,56468308 ,57265264 ,53495087 ,54957089 ,51563425 ,53066320 ,54575051 ,67304319 ,75458137 ,52808940 ,52650036 ,54234671 
2020,부산광역시,해운대구,일반용,76331193 ,71906088 ,61721937 ,58823992 ,61568236 ,71050819 ,77272705 ,90318900 ,79006895 ,64070398 ,63744160 ,69715187 
2020,부산광역시,해운대구,합 계,158133884 ,153988253 ,139128766 ,136697076 ,131581515 ,143703969 ,153300953 ,181086484 ,176748516 ,139128617 ,140347989 ,150206341 
2020,부산광역시,사하구,주택용,38495506 ,38590397 ,36020643 ,36364332 ,33633118 ,33990784 ,34706924 ,44519795 ,45457457 ,32798139 ,34320004 ,36865265 
2020,부산광역시,사하구,일반용,38392529 ,36988540 ,31382414 ,30457587 ,29287901 ,32975935 ,35525762 ,40453167 ,40108002 ,30631839 ,31304540 ,33663573 
2020,부산광역시,사하구,합 계,218958919 ,213829859 ,210752039 ,205022278 ,196020806 ,204780129 ,213035375 ,217316774 ,226240354 ,192575200 ,210223761 ,212975964 
2020,부산광역시,금정구,주택용,30065660 ,30240797 ,28124531 ,28742496 ,26437970 ,26701233 ,27116943 ,32997267 ,37419506 ,26158248 ,26987782 ,28563557 
2020,부산광역시,금정구,일반용,35338016 ,34160154 ,29098452 ,28027481 ,27067302 ,30548837 ,32128437 ,36837433 ,35793920 ,26955098 ,27947608 ,30812016 
2020,부산광역시,금정구,합 계,98999116 ,96857789 ,87182288 ,84717673 ,78832729 ,83905103 ,87562822 ,99389452 ,102722794 ,79249193 ,83202578 ,91707035 
2020,부산광역시,강서구,주택용,16867429 ,17024384 ,16041647 ,16382731 ,15249880 ,15908618 ,16542872 ,20733504 ,24103532 ,16290988 ,16516935 ,17146395 
2020,부산광역시,강서구,일반용,40060840 ,37890111 ,34671622 ,32264744 ,31956305 ,35719610 ,38703954 ,43436314 ,41471762 ,33925991 ,35613183 ,39238819 
2020,부산광역시,강서구,합 계,353803420 ,341374086 ,347712512 ,328555448 ,304971755 ,324850053 ,340499481 ,346819931 ,358262235 ,320275240 ,341636855 ,358672502 
2020,부산광역시,연제구,주택용,26694900 ,27040187 ,25290871 ,25774597 ,23802348 ,24248028 ,24559951 ,30957569 ,34087483 ,23900918 ,24524251 ,25880025 
2020,부산광역시,연제구,일반용,33372309 ,32344338 ,28221889 ,26379142 ,26218122 ,30506561 ,32590355 ,37073646 ,35376968 ,26296173 ,27127851 ,30754498 
2020,부산광역시,연제구,합 계,68785941 ,67840809 ,61257940 ,59462038 ,57004446 ,62375354 ,65271379 ,76709423 ,77388400 ,56908061 ,59042226 ,64988504 
2020,부산광역시,수영구,주택용,23189357 ,23540343 ,22031201 ,22335555 ,20652960 ,21149593 ,21711913 ,27632417 ,30463115 ,21050338 ,21305909 ,22586047 
2020,부산광역시,수영구,일반용,26927261 ,25814037 ,22087786 ,21136021 ,20467737 ,23161549 ,25090714 ,29680479 ,29379842 ,22198057 ,22066170 ,23974100 
2020,부산광역시,수영구,합 계,53960802 ,53143584 ,47302146 ,46324658 ,43648331 ,46788377 ,49293062 ,60047892 ,62406740 ,45529629 ,46066412 ,49918899 
2020,부산광역시,사상구,주택용,25917404 ,25877828 ,24048525 ,24296263 ,22314133 ,22575697 ,22886439 ,29233964 ,29561012 ,21814289 ,23133819 ,24781820 
2020,부산광역시,사상구,일반용,37642875 ,35849724 ,31103102 ,29624359 ,28322565 ,32229380 ,34239911 ,39287971 ,37415129 ,28211749 ,29686700 ,33544885 
2020,부산광역시,사상구,합 계,145712618 ,140699629 ,133720475 ,127757734 ,110776719 ,120576670 ,123313160 ,133231702 ,140920174 ,112854965 ,126285964 ,140334910 
2020,부산광역시,기장군,주택용,11354224 ,11644522 ,11121492 ,10962447 ,10342859 ,10442363 ,11107132 ,14435021 ,13796345 ,10826179 ,11235722 ,12328942 
2020,부산광역시,기장군,일반용,30217449 ,30517392 ,23767572 ,22720293 ,22776231 ,25193352 ,26734876 ,31181097 ,29361202 ,24009470 ,24276044 ,27867028 
2020,부산광역시,기장군,합 계,118731363 ,112195199 ,96152299 ,91012453 ,81946128 ,88044311 ,97171254 ,109315972 ,141076296 ,94781588 ,92733160 ,134764042 
2021,서울특별시,종로구,주택용,25471662 ,23888545 ,20316994 ,20139886 ,19260662 ,21028845 ,26187114 ,33052390 ,24066790 ,20445031 ,20212978 ,21849769 
2021,서울특별시,종로구,일반용,113082168 ,103460106 ,90283166 ,84892275 ,82623201 ,95379420 ,111593855 ,118671522 ,100688805 ,87018442 ,87190341 ,101720462 
2021,서울특별시,종로구,합 계,158669408 ,146460180 ,126819548 ,120877151 ,117078916 ,135137278 ,160635186 ,174788825 ,145117725 ,122959712 ,122571655 ,141629289 
2021,서울특별시,중구,주택용,19904793 ,18446831 ,15812112 ,15735425 ,15181508 ,16498687 ,21750662 ,26588009 ,18911683 ,16283657 ,16192562 ,17368487 
2021,서울특별시,중구,일반용,159415979 ,142247535 ,127762984 ,120223512 ,119373878 ,140631655 ,166021926 ,171011304 ,145610428 ,126529159 ,125238321 ,146586878 
2021,서울특별시,중구,합 계,207732603 ,187546740 ,166583194 ,158904256 ,157410604 ,186195964 ,223125674 ,233570061 ,196085241 ,166429423 ,163454223 ,189546530 
2021,서울특별시,용산구,주택용,40415268 ,38243561 ,32080030 ,32583530 ,31338304 ,33899356 ,43501644 ,57720391 ,40314197 ,33328772 ,32776030 ,34547234 
2021,서울특별시,용산구,일반용,72249035 ,68252796 ,57872123 ,54567649 ,54155204 ,62943985 ,74345968 ,81530259 ,69776705 ,60556535 ,59364910 ,68059433 
2021,서울특별시,용산구,합 계,129510145 ,122316493 ,104231794 ,100997764 ,98902294 ,111975144 ,135323138 ,157121357 ,126410725 ,107913393 ,106207446 ,118731577 
2021,서울특별시,성동구,주택용,41894275 ,40906633 ,34399323 ,35101698 ,33023810 ,35156533 ,41577763 ,60116983 ,43872446 ,35688992 ,34989059 ,36243085 
2021,서울특별시,성동구,일반용,72117207 ,66485250 ,55979392 ,51986307 ,50533990 ,57959415 ,69269764 ,76033376 ,64252261 ,55287703 ,54285482 ,64069293 
2021,서울특별시,성동구,합 계,201813556 ,190483837 ,169444613 ,165478307 ,160678665 ,173699630 ,198647648 ,232213682 ,193796526 ,167878921 ,168463890 ,183150924 
2021,서울특별시,동대문구,주택용,48614580 ,46784339 ,39772869 ,40688947 ,38554577 ,41033350 ,48955689 ,68425600 ,49962842 ,41762429 ,41148925 ,42791657 
2021,서울특별시,동대문구,일반용,59583431 ,57126941 ,46493519 ,43477297 ,40955687 ,46115548 ,54874774 ,63662454 ,53113141 ,45039660 ,43990736 ,51056959 
2021,서울특별시,동대문구,합 계,135335434 ,129239690 ,107560508 ,104320068 ,98238481 ,107547925 ,127576820 ,157872145 ,126220239 ,106763271 ,106141145 ,118723295 
2021,서울특별시,성북구,주택용,58280980 ,56737808 ,48199426 ,49635396 ,47015957 ,49094277 ,57080497 ,79981323 ,58994766 ,49221618 ,49956882 ,51476586 
2021,서울특별시,성북구,일반용,49957697 ,48667389 ,39520033 ,37205525 ,35432377 ,39664056 ,46659383 ,53585062 ,45150650 ,39037774 ,37873878 ,43711405 
2021,서울특별시,성북구,합 계,138603524 ,133297099 ,111392333 ,108571843 ,102611308 ,111618585 ,129117397 ,159425474 ,127489069 ,109186539 ,111084150 ,123151032 
2021,서울특별시,도봉구,주택용,41160143 ,39293514 ,33400507 ,34390171 ,32541320 ,33874547 ,40646763 ,53590824 ,38052046 ,33476021 ,34624820 ,36012258 
2021,서울특별시,도봉구,일반용,32075843 ,31152993 ,25346624 ,23979261 ,22797867 ,25747350 ,30471019 ,35283758 ,29464009 ,25117925 ,24666684 ,28643413 
2021,서울특별시,도봉구,합 계,83399304 ,80257372 ,66815673 ,66097323 ,62051736 ,66706965 ,79099850 ,96976092 ,75326874 ,65405582 ,66911747 ,73816770 
2021,서울특별시,은평구,주택용,62451621 ,60151849 ,51608625 ,52656633 ,49864140 ,52313599 ,61857834 ,85348959 ,62884024 ,52936455 ,53122368 ,55572361 
2021,서울특별시,은평구,일반용,50312651 ,48664035 ,39671407 ,38293087 ,36273472 ,40943247 ,47840640 ,55215711 ,47416570 ,40701869 ,39057265 ,44426442 
2021,서울특별시,은평구,합 계,135204631 ,131063590 ,110484203 ,109798942 ,103756201 ,111846819 ,130025539 ,163395644 ,130987922 ,112129993 ,111768831 ,121365495 
2021,서울특별시,서대문구,주택용,42908364 ,40096738 ,35093009 ,35262850 ,33983790 ,35947837 ,46171303 ,56990763 ,41147642 ,36021401 ,35890796 ,38033978 
2021,서울특별시,서대문구,일반용,51205789 ,48017467 ,41184512 ,39096905 ,38499162 ,44262703 ,52308543 ,57058794 ,48191440 ,41732628 ,40731995 ,46935962 
2021,서울특별시,서대문구,합 계,116335749 ,107265970 ,93889956 ,89624459 ,87719001 ,97888947 ,119062977 ,134083212 ,107198715 ,93593026 ,93903871 ,106013291 
2021,서울특별시,마포구,주택용,56000595 ,53174163 ,45124351 ,45881223 ,43793603 ,47649890 ,60111448 ,78670342 ,56920608 ,47565846 ,46600545 ,49004985 
2021,서울특별시,마포구,일반용,119661592 ,113150370 ,93553886 ,90452732 ,89053475 ,100021866 ,116333585 ,125658156 ,109211393 ,97480915 ,94532870 ,109237511 
2021,서울특별시,마포구,합 계,195783104 ,184900703 ,157649983 ,155249816 ,151628682 ,170126789 ,203606703 ,230467242 ,188754676 ,165147652 ,161792539 ,178039828 
2021,서울특별시,강서구,주택용,75786143 ,73043932 ,62987443 ,64661177 ,61479333 ,65169573 ,78738253 ,107484142 ,79877511 ,66784172 ,65297012 ,67310538 
2021,서울특별시,강서구,일반용,132076237 ,119572702 ,104519356 ,98881701 ,97798120 ,111346707 ,132486083 ,142971092 ,122067363 ,106299807 ,103834468 ,120917312 
2021,서울특별시,강서구,합 계,246983386 ,228615668 ,202800852 ,197187344 ,191530546 ,209351924 ,246963259 ,285587503 ,235290130 ,204347672 ,200584146 ,223995333 
2021,서울특별시,구로구,주택용,57181021 ,54448587 ,46814027 ,47487861 ,45190752 ,47582991 ,57938799 ,77495419 ,56215704 ,47781884 ,48062308 ,50233202 
2021,서울특별시,구로구,일반용,82091877 ,75361945 ,60762264 ,56339969 ,50747182 ,64177340 ,77911820 ,83117330 ,68954485 ,60281201 ,59797573 ,74895977 
2021,서울특별시,구로구,합 계,180484288 ,167908568 ,138440746 ,134204827 ,124722766 ,143039446 ,169440335 ,195736209 ,157429723 ,137064054 ,138468345 ,160854582 
2021,서울특별시,영등포구,주택용,58879574 ,55839953 ,48349162 ,48273363 ,46442997 ,49714518 ,63603236 ,80957589 ,58722070 ,50024260 ,49128492 ,52020493 
2021,서울특별시,영등포구,일반용,157445380 ,144952386 ,131349431 ,124012879 ,122675679 ,140999379 ,166148385 ,174157476 ,148301802 ,129769403 ,127139663 ,146663146 
2021,서울특별시,영등포구,합 계,244086447 ,227139919 ,204376567 ,196606232 ,194655201 ,221774801 ,266392891 ,291321326 ,239076850 ,206178057 ,199083218 ,223438194 
2021,서울특별시,동작구,주택용,50206550 ,48475187 ,40801427 ,42331027 ,40363404 ,42676117 ,52536817 ,71060935 ,51281521 ,43009528 ,42652205 ,43708739 
2021,서울특별시,동작구,일반용,52666439 ,49951046 ,42029888 ,40637550 ,39289622 ,44988137 ,52864918 ,59037328 ,49905609 ,43491240 ,41642039 ,46531660 
2021,서울특별시,동작구,합 계,118160123 ,112114460 ,94837750 ,93624233 ,89670636 ,98927755 ,118391331 ,143183657 ,113127597 ,97062578 ,95620377 ,104413463 
2021,서울특별시,관악구,주택용,62712130 ,60034870 ,50427275 ,52284829 ,49455104 ,52860586 ,63539752 ,87104344 ,63601781 ,53695866 ,52873723 ,54334616 
2021,서울특별시,관악구,일반용,67754752 ,65626832 ,55468000 ,54844878 ,52535128 ,58816089 ,67831348 ,77792009 ,66420872 ,57520658 ,55286780 ,60957996 
2021,서울특별시,관악구,합 계,159324545 ,153485749 ,127846073 ,127267383 ,119432261 ,130775324 ,152928513 ,188865073 ,152410007 ,130782671 ,128523181 ,139848594 
2021,서울특별시,강남구,주택용,84386515 ,78515089 ,70633832 ,70612391 ,68672860 ,75023177 ,101223540 ,120456737 ,86982737 ,75121741 ,72168343 ,78474773 
2021,서울특별시,강남구,일반용,323067357 ,297753752 ,248849557 ,228927083 ,219933737 ,256414262 ,304780278 ,333954411 ,281268895 ,239682794 ,239123479 ,284111161 
2021,서울특별시,강남구,합 계,444836690 ,408864781 ,347482850 ,326613478 ,315727918 ,361010700 ,441065241 ,489434825 ,400288647 ,344029924 ,344673512 ,401761087 
2021,서울특별시,강동구,주택용,59944873 ,57653381 ,48694899 ,50152790 ,48092379 ,50838764 ,63801897 ,83553887 ,60015004 ,51164423 ,51535526 ,53494413 
2021,서울특별시,강동구,일반용,69059122 ,65514822 ,54391040 ,51376090 ,49642075 ,56692420 ,67319238 ,75787660 ,63621219 ,54770146 ,53564794 ,62440430 
2021,서울특별시,강동구,합 계,149625308 ,141753273 ,121369785 ,119191067 ,114847999 ,125291250 ,150653111 ,178054188 ,141605047 ,123319477 ,122613562 ,135230944 
2021,서울특별시,송파구,주택용,88932108 ,85764265 ,73371054 ,75535944 ,71697489 ,76461107 ,92956110 ,126361279 ,91794237 ,76642906 ,77135789 ,79346851 
2021,서울특별시,송파구,일반용,139869535 ,131699499 ,113447323 ,108473720 ,107929062 ,124175173 ,145408738 ,158169642 ,134884541 ,122941446 ,107266521 ,130561107 
2021,서울특별시,송파구,합 계,256116997 ,243178263 ,210517232 ,207945984 ,203969858 ,227174663 ,269011011 ,315534545 ,254905234 ,224549476 ,208439561 ,236203474 
2021,서울특별시,중랑구,주택용,50525441 ,48230976 ,41465308 ,42078722 ,40026230 ,42069078 ,51135842 ,68863088 ,49426595 ,42182861 ,42583082 ,44445464 
2021,서울특별시,중랑구,일반용,43495045 ,41939555 ,34380842 ,32699075 ,31063790 ,35018264 ,41129145 ,48017350 ,40208600 ,34534040 ,33697299 ,38803403 
2021,서울특별시,중랑구,합 계,106089694 ,101783833 ,85484295 ,83645759 ,78721083 ,85064448 ,101607467 ,126650718 ,99143674 ,84783580 ,85072770 ,94096564 
2021,서울특별시,노원구,주택용,64602061 ,61638156 ,52457691 ,54217511 ,51141643 ,53604351 ,64510456 ,82942904 ,59752829 ,52710888 ,54714463 ,57155299 
2021,서울특별시,노원구,일반용,55937627 ,54009352 ,44988066 ,42673303 ,41186352 ,46286069 ,54776988 ,61314468 ,51702998 ,45034815 ,44143143 ,51033987 
2021,서울특별시,노원구,합 계,142668314 ,136158274 ,114774001 ,112513755 ,105494847 ,114794480 ,136330891 ,161038816 ,127317764 ,112576618 ,114467821 ,128900320 
2021,서울특별시,서초구,주택용,65046089 ,61504398 ,54384942 ,54826898 ,52701422 ,56942080 ,73374088 ,93265010 ,66816999 ,56300631 ,55250522 ,57425278 
2021,서울특별시,서초구,일반용,190226637 ,179058859 ,150688751 ,141150197 ,134454972 ,152437590 ,179335152 ,198904313 ,169570127 ,145935557 ,143270295 ,165572858 
2021,서울특별시,서초구,합 계,303864612 ,286455803 ,244777581 ,235741156 ,225584495 ,251867804 ,302080404 ,346879301 ,285499500 ,243056695 ,239136534 ,266571472 
2021,서울특별시,양천구,주택용,60202601 ,58319080 ,50211492 ,51666332 ,49064733 ,51361617 ,62325762 ,83104628 ,61603056 ,51515885 ,51787738 ,53424526 
2021,서울특별시,양천구,일반용,86631854 ,85109616 ,78742504 ,76704080 ,75884888 ,79311623 ,88665366 ,97707062 ,88748261 ,81710810 ,77561359 ,83176191 
2021,서울특별시,양천구,합 계,158717737 ,153989397 ,136987816 ,136432312 ,131154078 ,137693172 ,160538841 ,191616829 ,159636273 ,141571983 ,137235804 ,146385068 
2021,서울특별시,광진구,주택용,45446435 ,43197202 ,36425219 ,37406836 ,35470199 ,38236288 ,47891047 ,65280658 ,45807397 ,38240325 ,38094116 ,39591997 
2021,서울특별시,광진구,일반용,56053634 ,52874617 ,43642634 ,42052292 ,41172111 ,47467087 ,56722239 ,63367962 ,52337369 ,45011176 ,43827975 ,50817812 
2021,서울특별시,광진구,합 계,144632205 ,136254505 ,114689723 ,113088470 ,110509685 ,123831910 ,148853028 ,177323052 ,141076270 ,118916005 ,117421082 ,129315326 
2021,서울특별시,강북구,주택용,38882795 ,37722901 ,31625739 ,32528839 ,30588416 ,32086875 ,36974666 ,52479144 ,37570611 ,31884234 ,32523010 ,33660003 
2021,서울특별시,강북구,일반용,38241442 ,36710302 ,29492979 ,28080112 ,26730664 ,30022268 ,35665454 ,42366439 ,35253774 ,30209852 ,29229405 ,34065607 
2021,서울특별시,강북구,합 계,86346011 ,83507776 ,68648419 ,67546746 ,63366515 ,68299952 ,79571483 ,102249618 ,79856470 ,68414249 ,68570708 ,75978498 
2021,서울특별시,금천구,주택용,31851593 ,30099105 ,25824977 ,26268064 ,25078254 ,26695443 ,32818934 ,43230131 ,31710424 ,27222856 ,27097665 ,28244735 
2021,서울특별시,금천구,일반용,97617720 ,85282211 ,75611837 ,70858413 ,71068410 ,81438884 ,98829518 ,102028555 ,86539195 ,77820778 ,77370051 ,91325332 
2021,서울특별시,금천구,합 계,156086480 ,140003496 ,122845297 ,117728032 ,115299172 ,129979243 ,156504127 ,170478209 ,141032038 ,124553463 ,124930967 ,142538588 
2021,부산광역시,중구,주택용,5993898 ,5721004 ,4834960 ,4932364 ,4612479 ,4804762 ,5347926 ,7301902 ,6017190 ,4988445 ,4850536 ,5072963 
2021,부산광역시,중구,일반용,24892673 ,23404212 ,20691719 ,19992813 ,19119264 ,21624893 ,25781034 ,29645565 ,25551529 ,22339640 ,20063295 ,21851445 
2021,부산광역시,중구,합 계,33153896 ,31278169 ,27288630 ,26522822 ,25043240 ,27634024 ,32405633 ,38288812 ,32928442 ,28593784 ,26295974 ,28651418 
2021,부산광역시,서구,주택용,15146801 ,14537655 ,12440211 ,12770870 ,11916342 ,12248782 ,13476341 ,18050685 ,15077683 ,12655280 ,12630783 ,13139180 
2021,부산광역시,서구,일반용,21371666 ,19869716 ,18008570 ,17343669 ,16830191 ,18889761 ,21980967 ,24716820 ,21699446 ,19239138 ,17726678 ,19358671 
2021,부산광역시,서구,합 계,54373851 ,49737915 ,46080039 ,45458455 ,43552194 ,47300240 ,55525787 ,63570859 ,56936874 ,51784865 ,47877448 ,51830272 
2021,부산광역시,동구,주택용,12605687 ,12099748 ,10299385 ,10601198 ,9890945 ,10261934 ,11321059 ,15416120 ,12575013 ,10580448 ,10479229 ,10938630 
2021,부산광역시,동구,일반용,26415418 ,24580320 ,21796256 ,20905862 ,19601098 ,21968232 ,26321305 ,29543514 ,25659994 ,22462941 ,21008071 ,23788924 
2021,부산광역시,동구,합 계,49135832 ,45681348 ,40548986 ,39630275 ,37224682 ,39905653 ,46150648 ,53393007 ,46653235 ,41099249 ,39737151 ,44009514 
2021,부산광역시,영도구,주택용,15277571 ,14718314 ,12610942 ,12924220 ,12005484 ,12362809 ,13317324 ,17623223 ,14859858 ,12630473 ,12584320 ,13196486 
2021,부산광역시,영도구,일반용,14045934 ,13514204 ,11467026 ,11430020 ,10799453 ,11910014 ,13990892 ,16234827 ,14341843 ,12746719 ,11986350 ,12859731 
2021,부산광역시,영도구,합 계,44789471 ,43120556 ,37296823 ,38273734 ,35011446 ,37288252 ,41341479 ,46749216 ,41974503 ,36711519 ,35872556 ,38893884 
2021,부산광역시,부산진구,주택용,52017887 ,50072757 ,43266208 ,44667861 ,42089396 ,43834620 ,49411957 ,64284764 ,53455117 ,44441734 ,44015058 ,45694983 
2021,부산광역시,부산진구,일반용,71002382 ,67467991 ,59183794 ,57876382 ,55276613 ,62930311 ,73459842 ,77811630 ,72103361 ,63540462 ,59317990 ,64745208 
2021,부산광역시,부산진구,합 계,157203473 ,147541153 ,131237210 ,129681648 ,122995795 ,133121362 ,151790275 ,172049268 ,152971692 ,134016996 ,129499301 ,140502640 
2021,부산광역시,동래구,주택용,36389421 ,35468126 ,30560015 ,31980927 ,29797150 ,30865008 ,33676432 ,45572789 ,39066908 ,31667553 ,31830799 ,32664092 
2021,부산광역시,동래구,일반용,37314790 ,35405064 ,30868554 ,30001811 ,28734849 ,32353674 ,37650614 ,43112567 ,37547123 ,33134264 ,30912872 ,33982382 
2021,부산광역시,동래구,합 계,87288104 ,83661167 ,73262773 ,73139287 ,69133479 ,73383694 ,82271656 ,100196449 ,86544847 ,75173601 ,73614367 ,79021525 
2021,부산광역시,남구,주택용,37629393 ,36292627 ,31472891 ,32770792 ,30930670 ,31982669 ,35895709 ,47557612 ,40253489 ,32913464 ,32290989 ,32988064 
2021,부산광역시,남구,일반용,36944597 ,35278065 ,31165543 ,29876638 ,29115482 ,33469940 ,37519125 ,42529030 ,36907969 ,33341247 ,31285472 ,33168301 
2021,부산광역시,남구,합 계,130899627 ,121503923 ,115395911 ,113706853 ,110446456 ,116094678 ,129105523 ,145781863 ,129961016 ,119597987 ,114464849 ,119617898 
2021,부산광역시,북구,주택용,37277255 ,35845616 ,31046296 ,32128359 ,30444262 ,31485253 ,35676024 ,45144281 ,37150076 ,31664753 ,32583855 ,33636731 
2021,부산광역시,북구,일반용,30206208 ,28662825 ,24279613 ,23916784 ,22627094 ,25605018 ,29847538 ,34001016 ,29768507 ,26214872 ,25007965 ,27220532 
2021,부산광역시,북구,합 계,82136024 ,78438891 ,67824143 ,68342900 ,64415329 ,68970901 ,76262339 ,93885975 ,79455847 ,69787730 ,70026713 ,74540581 
2021,부산광역시,해운대구,주택용,60069664 ,58678375 ,50695704 ,53521987 ,50671558 ,53473122 ,58914267 ,79902970 ,67714857 ,55290853 ,53946893 ,53538784 
2021,부산광역시,해운대구,일반용,76218888 ,69327730 ,64751798 ,62012037 ,62450850 ,70798799 ,85377276 ,92266525 ,79329372 ,71988592 ,65554001 ,73175382 
2021,부산광역시,해운대구,합 계,164563037 ,152957923 ,141437097 ,139717530 ,136737891 ,147733296 ,169966369 ,196064697 ,170282845 ,151495686 ,144817567 ,153845022 
2021,부산광역시,사하구,주택용,41207907 ,39355798 ,33986117 ,35027753 ,32940695 ,33942359 ,38885504 ,50773649 ,40862664 ,34666576 ,34565384 ,36119712 
2021,부산광역시,사하구,일반용,37496598 ,35705026 ,30865035 ,30590271 ,28775816 ,32255686 ,37559842 ,43267973 ,38297738 ,34292390 ,31970848 ,34175867 
2021,부산광역시,사하구,합 계,220897252 ,201382238 ,205972406 ,206084596 ,197004376 ,207104777 ,221947430 ,234187075 ,212543315 ,205849692 ,207428670 ,216122661 
2021,부산광역시,금정구,주택용,32217077 ,31105895 ,26551936 ,27617083 ,25713553 ,26514051 ,28511603 ,38660458 ,32543632 ,26874625 ,27129264 ,27935803 
2021,부산광역시,금정구,일반용,35374437 ,33610341 ,28976194 ,28268081 ,26609364 ,29602590 ,33821379 ,38889257 ,33995270 ,29826580 ,28763934 ,31743308 
2021,부산광역시,금정구,합 계,103120961 ,96785434 ,85628952 ,84868670 ,79492154 ,84179172 ,92285421 ,107564472 ,95499710 ,84302701 ,79875683 ,97054644 
